Date,c0,p0,n0
2020-05-26,0.10846099999999997,0.07102,0.043260000000000014
2020-06-02,0.09204399999999997,0.061110000000000005,0.045340000000000005
2020-06-09,0.11931100000000003,0.06868,0.039450000000000006
2020-06-16,0.140745,0.0848,0.04768000000000001
2020-06-23,0.13336900000000002,0.06360999999999999,0.03508000000000001
2020-06-30,0.09312799999999996,0.06458,0.04596000000000001
2020-07-07,0.061384,0.061590000000000034,0.04738
2020-07-14,-0.047008999999999995,0.053290000000000004,0.061050000000000014
2020-07-21,-0.02663299999999999,0.04356000000000001,0.04982
2020-07-28,-0.0789680000000001,0.051079999999999987,0.07133
2020-08-04,0.11157600000000002,0.07050000000000002,0.044990000000000016
2020-08-11,0.17753799999999995,0.08574999999999999,0.05028999999999998
2020-08-18,0.08746599999999999,0.07346,0.05221999999999999
2020-08-25,0.14989500000000003,0.07612000000000002,0.03619
2020-09-01,0.16403099999999998,0.07087999999999998,0.03453
2020-09-08,0.152219,0.07293000000000001,0.038650000000000004
2020-09-15,0.176893,0.07363999999999998,0.03346999999999999
2020-09-22,0.17706500000000003,0.07124,0.02799
2020-09-29,0.06177999999999998,0.0599,0.04539999999999999
2020-10-06,0.16801699999999997,0.07067000000000002,0.03337000000000001
2020-10-13,0.09518800000000002,0.07221,0.04873000000000002
2020-10-20,0.23458099999999996,0.08874,0.030319999999999996
2020-10-27,0.22455399999999995,0.07971,0.027769999999999996
2020-11-03,0.076216,0.06873,0.050889999999999984
2020-11-10,-0.01843099999999998,0.05546,0.05911
2020-11-17,0.19561699999999987,0.07597999999999998,0.02923000000000001
2020-11-24,0.17394,0.07808999999999999,0.031700000000000006
2020-12-01,0.206668,0.07142000000000001,0.02219
2020-12-08,0.12184799999999997,0.06150999999999998,0.03201
2020-12-15,0.13615600000000005,0.06994000000000002,0.03896999999999999
2020-12-22,0.13683899999999996,0.07710000000000003,0.04298
2020-12-29,0.12430399999999998,0.06114000000000003,0.0344
2021-01-05,0.10059699999999998,0.05311999999999997,0.033909999999999996
2021-01-12,0.08694400000000002,0.07622999999999998,0.05552000000000001
2021-01-19,0.056457000000000014,0.06459999999999999,0.04711000000000001
2021-01-26,0.101557,0.05917999999999999,0.034069999999999996
2021-02-02,0.19217399999999998,0.06929000000000002,0.02422
2021-02-09,0.11703900000000006,0.06614,0.032420000000000004
2021-02-16,0.13553500000000007,0.06121999999999999,0.02912
2021-02-23,0.073669,0.04783,0.030829999999999996
2021-03-02,0.18721399999999996,0.07129999999999997,0.025629999999999997
2021-03-09,0.17276899999999998,0.06520999999999999,0.025759999999999995
2021-03-16,0.15196699999999996,0.07882000000000002,0.03867
2021-03-23,0.2039029999999999,0.07399000000000003,0.025539999999999997
2021-03-30,0.19486499999999998,0.07904000000000001,0.031849999999999996
2021-04-06,0.031649000000000004,0.05631000000000001,0.04517
2021-04-13,0.139649,0.06948,0.03654
2021-04-20,0.148972,0.06859000000000001,0.031400000000000004
2021-04-27,0.15336299999999997,0.06732999999999999,0.02828
2021-05-04,0.16967500000000002,0.06568,0.025429999999999998
2021-05-11,0.10620899999999998,0.062340000000000007,0.038079999999999996
2021-05-18,-0.125748,0.03694000000000001,0.06530000000000001
2021-05-25,0.065771,0.05730999999999999,0.03923000000000001
2021-06-01,0.19430000000000006,0.07241,0.028639999999999995
2021-06-08,0.07215600000000001,0.05545999999999998,0.03595
2021-06-15,0.08829599999999997,0.05280000000000003,0.030789999999999998
2021-06-22,0.04815100000000002,0.042619999999999984,0.03008
2021-06-29,0.09168200000000003,0.07046000000000001,0.04163
2021-07-06,0.008116000000000007,0.05003,0.05090999999999999
2021-07-13,0.134871,0.07159,0.04156999999999999
2021-07-20,0.09758500000000003,0.06120000000000002,0.039970000000000006
2021-07-27,0.136274,0.07068000000000002,0.03825
2021-08-03,0.17987699999999995,0.07729,0.034339999999999996
2021-08-10,0.157509,0.06151999999999999,0.028280000000000007
2021-08-17,0.08562300000000005,0.05511,0.032409999999999994
2021-08-24,0.13253599999999996,0.059470000000000016,0.029039999999999996
2021-08-31,0.15462900000000007,0.06470999999999999,0.026309999999999997
2021-09-07,0.17978399999999994,0.07746000000000003,0.031020000000000002
2021-09-14,0.020387000000000002,0.054250000000000013,0.05051
2021-09-21,0.039749999999999994,0.05161,0.04127000000000001
2021-09-28,0.04260800000000001,0.05619999999999999,0.04343999999999999
2021-10-05,0.17390900000000006,0.06766,0.02744
2021-10-12,0.18725800000000004,0.06847000000000002,0.025460000000000003
2021-10-19,0.17170399999999997,0.058190000000000006,0.019549999999999998
2021-10-26,0.23589599999999983,0.09423000000000002,0.035189999999999985
2021-11-02,0.198247,0.07275999999999999,0.026060000000000003
2021-11-09,0.19721700000000003,0.0845,0.040220000000000006
2021-11-16,0.06901399999999999,0.055200000000000006,0.03853999999999999
2021-11-23,0.17805499999999996,0.07428000000000001,0.03187
2021-11-30,0.098729,0.0684,0.0466
2021-12-07,0.12883300000000006,0.06916,0.03767999999999999
2021-12-14,0.145888,0.07271,0.03876
2021-12-21,0.205089,0.08836000000000002,0.03721
2021-12-28,0.09316799999999997,0.06929000000000003,0.04391
2022-01-04,0.06690199999999998,0.06562,0.04817999999999999
2022-01-11,0.10522199999999994,0.06452,0.0375
2022-01-18,0.030101999999999993,0.06245999999999998,0.05088000000000001
2022-01-25,0.10665599999999996,0.06846,0.03970000000000001
2022-02-01,0.18436200000000003,0.07597000000000001,0.033400000000000006
2022-02-08,0.040635000000000004,0.08278,0.06939000000000001
2022-02-15,0.09378200000000003,0.07433000000000001,0.05427
