Date,c0,p0,n0
2022-02-08,0.26042499999999996,0.08880000000000003,0.023569999999999997
2022-02-15,0.18145799999999998,0.07862000000000001,0.03774
2022-02-22,0.17985299999999996,0.09161000000000002,0.04285999999999999
2022-03-01,0.17987099999999995,0.08242999999999999,0.03689
2022-03-08,0.24427400000000005,0.08592000000000001,0.028469999999999995
2022-03-15,0.19585599999999995,0.07655000000000003,0.025349999999999998
2022-03-22,0.24346700000000004,0.08874000000000003,0.0294
2022-03-29,0.20540000000000005,0.08653999999999998,0.034269999999999995
2022-04-05,0.184698,0.07907000000000002,0.031219999999999994
2022-04-12,0.11336899999999998,0.07115999999999999,0.04549999999999999
2022-04-19,0.234886,0.08752000000000003,0.029130000000000003
2022-04-26,0.199283,0.08785,0.03243
2022-05-03,0.10344899999999999,0.06846000000000001,0.043820000000000005
