Date,c0,p0,n0
2022-02-08,0.29647100000000004,0.09701,0.02900000000000001
2022-02-15,0.27820999999999996,0.08999999999999997,0.03046
2022-02-22,0.013811000000000004,0.06548999999999999,0.06073000000000001
2022-03-01,0.06459599999999999,0.08059999999999999,0.06297000000000001
2022-03-08,0.12296699999999997,0.0903,0.06126
2022-03-15,0.119021,0.07998000000000002,0.05511000000000001
2022-03-22,0.19168100000000002,0.08478,0.0417
2022-03-29,0.24354300000000006,0.1016,0.04342999999999999
2022-04-05,0.17230600000000007,0.08773,0.04784
2022-04-12,0.114601,0.08384000000000003,0.056130000000000006
2022-04-19,0.12640200000000001,0.07634000000000003,0.04696000000000001
2022-04-26,0.07003199999999997,0.08473000000000001,0.06816000000000001
2022-05-03,0.16082299999999997,0.08773,0.046770000000000006
